"v1","v2","v3","v4","v5","v6","v7","v8"
-1.8647,0.3372,-2.0007,2.8999,-2.8804,2.0517,-0.5819,-0.353
-2.0492,-1.5218,0.4387,1.2036,-0.095,-3.5735,2.979,1.0504
0.7571,-0.7844,0.9568,-1.5044,1.341,-1.179,1.3248,-0.2976
-2.4146,-0.5781,-0.9101,0.9228,-3.193,1.0863,-2.5277,0.3298
0.8713,1.3591,-0.3212,-0.7831,0.1986,0.3943,-0.8942,-1.2231
-0.5986,0.9482,-0.7789,0.1928,-1.1639,0.0899,-1.0637,-0.9174
-0.7638,1.0649,-1.3855,1.2119,-1.9765,1.473,-0.8007,-1.3261
0.2545,0.9702,-0.6282,-0.5248,-0.6016,0.9023,-1.5904,-1.0114
-0.606,1.4952,-1.917,1.9502,-1.1633,0.8207,-0.3565,-0.8701
-0.333,-1.0348,0.4165,0.4233,1.393,-2.1434,1.5803,1.5632
0.1799,-0.8381,-0.0336,-0.9015,0.4976,-0.3371,0.3637,-0.3106
4.2249,-1.2845,3.9671,-4.5502,3.2789,2.5918,-0.8635,0.9235
-1.6619,0.9435,-1.7152,1.9196,-2.0787,0.4559,-1.425,-0.1297
1.778,2.9558,-0.8777,-0.6286,1.3607,-0.1183,-1.2863,-1.3491
-0.8586,1.4063,-1.4651,1.0008,-0.7915,-0.6942,-1.0744,-0.4302
-0.0124,2.0491,-2.012,1.533,0.0622,-0.0408,-0.9334,-0.361
-0.2564,-1.226,-0.1867,-1.2674,0.7385,-2.1045,1.8181,-1.0933
2.2604,1.3698,0.4902,-3.0214,1.55,0.1687,-1.4758,-1.7033
-0.5601,-0.7462,0.5995,1.3007,1.1108,-1.6036,0.7078,2.7701
0.8279,1.5295,0.0335,-2.103,0.5688,-0.6106,-2.9754,-0.518
0.0418,0.1411,-1.2515,3.4405,3.2733,-2.0286,0.6008,4.7041
-1.4871,-1.9161,0.5656,0.5796,0.4606,-3.0628,2.639,1.229
2.0717,1.5817,-0.1967,-1.7931,0.2493,2.1028,-0.8056,-2.7267
-0.4191,-2.7642,2.4138,-1.4608,0.1824,-0.9401,1.5973,1.0451
-1.2941,1.724,-2.1294,2.8079,-1.8281,0.26,0.6272,-1.2827
0.6769,2.1543,-2.6349,2.1873,0.688,0.8239,0.0241,-0.6507
-0.6994,-3.2166,3.7796,-1.7349,-0.9797,-0.1283,1.8136,0.9266
0.9671,1.789,-0.9464,-0.2298,-0.4581,1.5502,-0.5925,-2.2189
0.4339,2.1173,-1.7791,1.7977,-0.8218,1.6161,0.8963,-2.2002
0.3103,1.728,-1.8457,1.236,-1.0252,1.9756,-0.2748,-1.9321
-0.3551,1.4328,-1.2238,1.1624,0.4691,-1.835,0.6155,-0.3166
3.2662,-0.6156,2.943,-2.9113,3.6832,0.2729,0.1458,1.5084
1.5384,0.6568,0.7347,-2.6551,-0.1935,1.5704,-1.0451,-2.3918
-0.093,-1.7669,2.3648,-2.1003,-0.8758,0.3944,0.4125,-0.3804
-2.1398,-2.5383,-0.9979,1.8123,0.9605,-3.5969,2.7711,2.1841
1.1978,1.8874,-0.3784,-0.8086,-0.1829,0.9495,-0.1805,-2.505
-4.3383,-1.8203,-0.8841,1.5711,-3.7457,-2.9004,2.5524,-1.3999
0.357,0.383,-1.0012,0.3121,-0.2622,1.6014,-0.944,-0.4109
-0.6478,0.5564,-1.4237,2.5653,1.2384,-1.7457,0.5402,2.1053
-0.6721,-3.5914,2.5606,-1.3694,0.5563,-1.7936,2.9692,1.1863
-0.5813,-3.6858,2.466,-2.567,-0.0023,-1.3629,2.36,-0.0702
-0.4058,0.4504,-1.4239,1.7258,0.8051,-1.0017,0.2359,1.0884
-0.8188,0.6388,-0.8874,0.4939,-0.3687,-1.8055,1.1281,-1.1828
0.437,-0.1201,0.5599,0.8571,1.1705,-0.074,0.2407,1.9359
2.2507,-1.3659,2.3572,-2.0307,3.0437,0.0252,0.6185,1.8205
2.9211,2.6072,-0.4755,-1.0551,1.8647,0.8058,1.2293,-3.0048
0.5423,0.2085,0.5929,-0.0401,0.2692,0.9474,-1.0598,0.9753
0.2173,0.508,-0.3631,-0.4651,-1.0547,1.7822,-1.4757,-1.0194
-0.2833,1.0848,-1.28,1.1753,-0.4921,0.2713,-0.2378,-0.5338
0.634,1.3318,-1.8855,1.4889,-0.2738,2.2451,-0.3688,-0.9524
-0.4367,0.6292,-1.0993,0.5773,-1.8554,1.9566,-0.9119,-1.4578
0.7184,-1.2859,1.8603,-1.6532,1.0864,-0.683,1.1023,0.3872
0.0046,0.2523,0.3477,-1.4241,-0.9502,0.6252,-1.6799,-0.9215
1.9033,-0.8356,3.7574,-3.7195,-0.2989,2.3369,-0.5899,-1.0359
0.4173,-1.3351,1.3243,-0.5778,1.548,-1.1886,1.363,1.3859
-1.6331,0.1003,-0.3828,0.7828,-2.6497,0.8012,-0.9902,-0.6153
2.7163,1.38,1.0229,-2.3359,1.9552,0.7888,-0.7704,-1.0139
3.4203,-0.7593,3.7284,-3.6711,3.2898,0.7478,-0.2635,1.2935
3.934,2.2034,1.483,-5.332,3.05,-0.5392,-1.6451,-2.7746
0.1038,-2.7902,3.9008,-3.5277,-0.8933,0.1606,1.154,-0.6716
-0.9991,1.7133,-1.3589,1.8273,-1.9341,0.373,0.2782,-1.6138
0.9366,0.8526,0.9087,-2.3817,-0.3761,0.4539,-1.0739,-1.9761
2.7483,-1.4882,1.6126,-1.5346,4.4417,-0.1962,0.724,2.7595
-1.3092,-1.975,0.1417,1.1728,1.3123,-3.131,2.257,2.4284
-0.415,0.7641,-1.0384,0.5009,-1.594,1.6539,-1.4212,-0.9851
-1.6221,-0.7929,-1.5035,3.4325,1.7552,-3.5245,2.2363,3.2872
0.0344,0.8132,-0.5964,-0.2803,-1.5666,1.7755,-0.9096,-1.9155
-1.4119,-0.3636,-0.4232,1.0478,-0.778,-1.3818,0.9686,0.1343
-1.6175,-1.992,-0.3489,0.967,0.7103,-3.2949,2.9087,1.0678
-1.0982,1.3093,-1.1973,0.9818,-1.2102,-0.6274,-1.1324,-0.4394
0.2326,-1.2263,2.7498,-0.9644,0.1777,-0.0413,0.4913,1.4209
-0.2274,-1.9733,1.7924,-0.9226,0.3709,-0.8023,1.2491,1.0187
-0.7932,-2.6574,0.9828,-0.8686,0.4821,-1.8072,2.1253,0.602
0.7068,1.1994,-0.5495,-0.5145,-0.3832,1.0709,-0.5833,-1.7265
0.372,1.478,-2.0943,1.0083,-0.8647,2.5598,-1.84,-1.0577
-1.0294,-0.0823,-0.7513,0.3465,-2.1759,1.8558,-2.1295,-0.2957
-2.0954,-2.5069,-0.25,0.873,-0.0584,-3.048,3.0794,0.7101
-1.4938,-0.6395,-1.0525,0.2791,-2.5225,2.1807,-3.3267,0.3753
0.1505,0.1905,0.7222,-2.694,-1.2921,0.9966,-3.0442,-1.2554
-0.26,-0.9181,0.3988,0.4616,1.3529,-1.873,1.2617,1.6673
-1.9545,0.182,-1.9938,3.6857,0.2342,-2.3204,1.0465,2.2507
1.8794,-0.3025,1.8122,-0.7783,3.5562,-1.7865,1.6054,2.0524
-3.907,-0.3078,-2.5211,4.3218,-4.0886,1.084,-1.6508,1.4188
1.3411,-1.8661,1.9117,-2.125,2.3903,-0.9655,1.2732,1.0559
0.8245,0.3385,0.569,0.0555,2.1811,-1.7302,0.7687,1.3973
-3.7339,-0.7552,-3.3896,5.4589,-4.4026,2.977,-0.8682,1.1485
-3.3951,0.6616,-2.5728,5.0564,-1.2293,-2.9787,1.1871,2.0963
1.5983,0.1375,0.2487,-2.3504,-0.4549,2.8329,-1.1055,-2.4499
-0.3235,-0.587,0.0874,1.3231,2.0368,-2.7239,1.7126,2.4219
-0.6018,0.7544,-2.584,2.3222,-1.8338,3.2329,-1.6461,-0.4364
-1.7566,-2.477,0.6251,0.3066,0.3599,-3.5713,3.4519,0.7941
-3.9806,-0.5155,-1.3023,2.8081,-4.7101,0.488,-1.2479,0.2354
1.7512,1.1474,-0.6585,-1.0864,0.4848,2.2753,-1.5474,-1.3669
3.2064,-2.2499,5.0754,-5.5437,1.4505,2.4927,-0.3821,-0.2195
-0.3321,1.8837,-1.4084,1.3606,-1.0792,0.5052,-0.4013,-1.2413
-0.7861,0.4925,-1.0177,0.9613,0.2265,-1.9869,0.9191,-0.1225
0.2881,-0.9961,1.4436,-0.9085,0.3722,-0.0223,0.2757,0.714
-0.3365,1.7614,-1.4291,1.0294,-1.1937,0.5549,-0.4951,-1.538
3.0039,2.839,-1.1488,-1.1616,1.6376,1.862,-0.7103,-2.6727
0.969,1.5597,0.9046,-1.492,-0.8156,0.4131,1.0113,-3.2901
0.9519,-3.425,3.2454,-2.2288,2.0244,-0.4157,1.4486,2.3933
-0.2207,-1.5451,1.7559,-0.39,0.6164,-1.0429,1.1049,1.5856
0.3837,1.5388,-0.7602,-0.9567,0.1707,-0.3174,-2.4411,-0.5639
-1.0707,-0.8329,-0.2083,1.9892,0.8007,-1.9448,1.5602,2.2502
1.6849,-1.4488,2.2137,-1.4941,2.3423,0.1176,0.7705,1.7679
0.1734,1.504,-2.1939,1.9561,-0.9657,2.2671,-0.0453,-1.4598
-1.2368,-1.6107,-0.4482,1.1137,1.3189,-3.3479,2.6116,1.5183
1.0475,-1.148,1.9101,-2.4989,0.246,0.8799,0.0273,-0.6225
1.4046,-0.1948,2.0737,-1.7853,1.2755,-0.3473,0.8843,-0.1012
-0.4597,1.2957,-1.5143,1.3878,-0.7744,0.3345,-0.4118,-0.671
-1.3949,-2.1137,0.0253,1.4314,1.9731,-4.3206,3.387,2.5471
0.0067,-1.8832,1.4563,-0.8418,1.1807,-1.5922,1.9569,0.9719
4.7194,0.2453,2.745,-3.7781,4.2061,2.1462,-1.4423,1.0083
-0.1107,-1.9091,0.8124,-1.6666,0.6993,-1.4599,1.4159,-0.2526
0.5804,1.4769,-0.7772,-0.1062,-0.1481,0.3598,-0.036,-1.7372
-0.6787,0.7388,-0.9123,0.3392,-2.0517,1.5333,-1.3483,-1.3685
1.6482,0.8004,0.32,-2.8024,-0.3138,2.1651,-1.9539,-2.4582
-2.7834,-1.8739,-0.6861,2.4548,-0.8692,-2.5154,2.2162,1.6729
2.1438,-2.2893,1.7306,-3.113,3.1375,-0.558,1.5068,0.3842
0.1282,0.9673,-1.9797,1.4476,-0.7096,2.2791,-1.1896,-0.5075
1.6514,-0.7363,2.8939,-3.6439,0.2458,0.7939,0.3574,-1.6406
-1.2784,1.1545,-3.2871,3.7478,-1.6793,2.3143,-1.7238,0.6642
-1.1335,-0.7925,-0.8404,0.8337,0.9992,-3.363,2.2474,0.4957
-0.5643,1.1397,-1.1162,0.1259,-0.9562,0.0199,-1.8459,-0.6263
-0.2281,2.493,-1.995,2.1538,-0.8956,0.4331,0.2008,-1.5118
1.9902,-1.1006,3.1419,-3.8228,0.8387,1.0241,-0.0057,-0.8334
1.0143,-1.4277,2.0132,-1.1188,1.6327,-0.0354,0.4378,1.8388
-0.3317,0.0887,-0.6844,0.064,-0.8733,1.1795,-1.7768,0.0451
-0.0242,-3.4975,3.367,-0.7615,1.4056,-0.937,2.08,3.3207
1.7595,1.0392,0.1256,-1.7817,1.0621,0.8186,-1.1767,-1.0973
0.9879,-0.6089,1.7491,-0.3677,1.6712,-0.2855,0.5279,1.928
2.4594,-0.3626,1.4703,-1.3225,3.9443,-1.124,1.2041,1.6866
-1.1597,1.2315,-1.2247,1.0088,-1.2992,-0.4039,-1.5498,-0.1774
-1.1407,0.4807,-1.1775,1.5454,-1.9669,1.3446,-0.9412,-0.3219
0.6618,1.5437,-1.2793,0.0063,-0.321,1.2205,-0.9221,-1.6457
-1.0049,-0.7402,0.2627,-0.1268,-0.2502,-2.0849,1.686,-0.4325
-0.9702,0.9784,-3.1297,3.1814,-1.2768,2.0474,-1.3563,0.3315
-2.1969,0.4843,-1.3582,1.896,-2.3293,-0.2855,-0.9665,0.0469
1.0988,1.2881,-0.8962,-0.6058,0.2904,1.3607,-1.6646,-0.964
-1.5064,-2.0367,1.0774,-0.1473,-0.668,-1.897,2.1554,0.2959
0.8448,-1.8537,2.2083,-0.3195,2.5519,-1.084,1.2636,3.2785
0.082,-3.0735,1.4243,0.1084,3.4499,-3.2941,3.2174,3.5754
-3.3041,-2.3805,-0.808,3.1736,-0.4579,-3.3907,2.4542,2.9368
-5.1631,-1.6491,-2.7955,4.2866,-2.9405,-3.649,2.3035,0.8753
1.6889,1.1996,-0.3163,-1.8931,0.6546,1.4607,-2.2238,-1.245
-3.0368,0.0611,-2.1641,3.0444,-3.5375,1.0896,-1.8261,0.5574
-0.949,0.2728,-0.6797,-0.1849,-2.0923,1.3172,-2.3682,-0.696
-1.6463,0.6493,-1.6147,2.436,-2.4474,0.9832,0.2636,-0.9012
-2.3799,-0.3296,-2.1319,3.2533,-3.3703,2.4456,-0.7477,0.09
0.5289,2.9672,-2.2834,2.065,0.3957,0.1383,-0.2237,-0.9255
0.0596,0.7177,-0.2969,-0.8659,-0.8038,0.6278,-1.5518,-1.0786
1.0486,-1.8903,2.339,-1.1562,1.4058,0.8378,-0.0507,2.3542
-1.4363,-0.321,-0.3304,1.8342,0.0385,-2.197,1.3899,1.3702
-2.0133,-2.1516,0.8712,-0.0863,-0.8433,-2.861,2.7645,-0.0624
-2.7434,-0.1505,-2.4719,4.144,-3.372,1.9469,-0.146,0.3398
0.7708,2.1851,-1.5623,1.4033,0.3881,0.2104,1.277,-1.7361
-3.8168,-0.0578,-3.4813,5.1465,-4.0498,1.8741,-1.8767,1.4927
-1.3704,0.4117,-0.9001,1.0825,-1.1053,-1.2878,0.7083,-0.6911
0.4215,-2.4571,2.8971,-1.1802,1.5163,-1.0067,1.6473,2.2882
0.4618,-1.9182,2.6735,-1.8698,0.5136,-0.2105,0.9859,0.751
-1.1002,-3.3991,1.6747,-0.0346,0.715,-1.8502,2.4646,2.3369
-0.8498,-4.3124,1.754,-1.7964,1.005,-2.4069,3.0739,0.9848
1.8908,-0.5626,2.5012,-2.7451,0.6663,1.7336,-0.7328,-0.2122
-1.699,-0.5958,-1.4195,1.0803,-2.5311,2.0132,-2.4629,0.3363
-0.0977,1.003,-0.9922,0.9651,-1.7162,2.236,-0.2274,-1.6881
0.1438,1.0627,-0.5212,-0.5301,-1.1936,1.4157,-1.7458,-1.3686
-2.3103,-1.0953,0.1709,0.3434,-2.3824,-1.2496,1.01,-0.7934
0.1065,-3.2229,2.9508,-2.5214,0.6456,-0.9331,1.8423,0.7065
-2.0129,0.8428,-2.6273,3.8283,-2.4865,1.3545,-0.112,-0.0844
1.2701,1.0401,-0.6702,-1.19,0.5283,1.1678,-1.6437,-1.0883
-1.1035,-2.6597,1.3333,0.0398,1.32,-3.542,3.4116,1.7435
0.376,-1.0517,1.4402,0.0656,1.4985,-0.8107,0.8092,2.2521
0.1151,-0.0466,1.23,-0.9974,-0.4609,-0.0417,0.1039,-0.5331
1.2929,-1.4684,2.6666,-0.9395,2.7788,-1.3854,1.7083,2.573
0.7646,-1.0364,0.0452,1.3101,4.0387,-2.6961,1.9792,3.7289
-0.0956,0.0206,-0.7496,1.9261,2.1772,-2.173,1.2983,2.3671
-2.8807,0.401,-1.8798,3.0095,-2.7682,-0.3365,-0.8221,0.5418
