"v1","v2","v3","v4","v5","v6","v7","v8"
0.2364,4.2146,-0.6813,-0.1799,-1.0871,-0.721,2.3021,3.4147
1.415,0.1286,-1.1991,1.3421,0.5263,-2.482,-1.0628,-1.707
2.3723,1.3949,-0.2082,3.2553,2.2565,-2.8537,-3.0905,0.5728
-0.7687,-1.0427,0.9229,1.4256,0.3045,1.6182,-1.1166,1.2902
-0.3455,0.0578,0.892,-0.2076,1.1204,0.8601,-0.9938,1.0008
-0.5118,0.3907,1.1452,0.0487,3.8213,-1.628,-1.1756,-0.5042
0.4646,-2.6301,0.8529,0.4379,0.8569,-1.4977,0.276,-3.4646
-1.6186,-1.0248,-1.0579,0.2613,-0.9808,0.8706,0.4836,-0.5738
3.6867,1.4458,1.643,0.5403,-0.4906,-2.6877,1.785,0.0481
-0.8449,-2.4103,2.4107,-1.8604,1.4771,0.5544,1.0282,-2.0842
4.0806,4.103,-0.6324,-1.6524,-0.6848,-2.7226,0.4956,0.9294
2.4103,2.4338,0.8849,0.2719,1.8428,-4.738,1.9641,-1.0147
0.4133,2.7338,-0.2594,-2.0195,1.8104,-1.485,-0.0486,0.535
-1.6479,-1.7636,1.5545,0.8696,1.1654,1.6626,-0.6451,0.5393
-1.6882,-0.0778,0.7853,0.0452,1.0842,1.4884,-0.474,1.4736
-0.5301,-0.9261,0.944,-2.9112,-0.6883,3.3181,-0.5935,0.7411
-1.5308,-2.2785,1.9465,2.555,1.0331,2.2598,-1.5123,1.4557
1.9365,2.3713,-0.5889,0.7598,-3.5842,1.2918,0.7714,3.6586
3.9942,-0.4363,-0.0925,1.5739,-1.5286,-0.73,-2.1407,-0.3525
-1.7243,-1.2403,1.8207,0.4999,1.8968,1.0638,-0.2831,0.4974
0.0862,1.6544,0.0833,1.0163,2.6977,-1.7543,-1.3919,0.7873
0.2492,-3.3303,0.5508,3.4193,-0.9851,1.9947,-2.5682,0.0643
-0.5194,-3.4604,1.2154,1.7029,0.5417,1.7436,-2.1827,-0.8652
-1.2886,-2.4419,-2.467,1.3431,-2.1536,2.3077,-2.2405,-0.7997
-0.5163,-0.126,1.0985,2.3319,0.3599,1.8002,-1.5363,2.8889
-0.7036,0.2073,-0.7102,2.2152,-0.0122,0.59,-1.3537,1.5385
-2.2253,1.0992,0.0267,-0.1344,0.2962,1.924,0.1188,2.7006
-0.7087,-1.9603,1.378,1.4584,0.1704,1.8447,-0.9977,0.7017
-0.2775,-3.6067,-0.1193,0.9094,0.5879,-0.9102,-0.7226,-4.0859
3.5213,0.8218,0.3037,2.267,-4.0213,1.4697,-0.4218,3.2348
2.0285,1.3018,-1.3573,-1.2127,0.2489,-2.2151,-0.7325,-1.5612
2.1837,-1.1697,1.9694,0.2671,-0.8439,0.2565,0.2824,-0.203
0.8844,1.5475,0.5174,-1.4658,1.9848,-3.5256,1.9484,-1.8738
-1.0952,-4.6814,0.1304,0.4258,0.5672,0.4283,-1.1888,-4.2194
-2.2974,1.1808,-1.5022,0.1677,-2.4199,2.221,1.5893,2.6255
0.3599,-1.8393,1.2048,-1.3948,-0.5414,1.2967,0.1629,-1.0797
-1.5798,-0.4545,0.4719,1.2603,1.5218,0.612,-0.9772,0.833
-0.5706,-0.3741,0.221,2.8499,-2.0489,3.247,-1.2237,3.7704
0.8849,-0.8362,0.4864,-0.835,-0.0834,-0.1217,-0.0907,-1.2045
-1.2522,-1.5096,-0.2586,0.3679,-0.4489,0.2248,0.8776,-1.2876
0.9755,-1.8402,2.5552,-0.8967,-0.0358,0.8022,0.7542,-0.7901
-1.7997,-4.2971,1.6334,1.7396,-0.7903,3.8448,-1.2653,0.1799
1.2418,0.1153,0.8281,3.3453,-4.7133,3.5195,0.6049,4.9177
1.8398,3.5962,-0.8853,-3.268,1.3177,-3.8425,1.6845,-1.379
-1.5093,1.4066,-3.1702,-2.0848,-0.7945,-0.2388,0.4065,-0.8441
-0.4094,-3.0586,-2.3558,2.7971,-2.7222,1.3314,-1.8178,-1.525
1.338,1.8061,2.273,-2.4775,1.4524,-1.7734,2.4751,-0.0305
1.1147,1.6132,1.4456,-1.5867,1.7201,-2.5458,2.0049,-0.7275
2.3047,0.2778,0.8558,0.8243,0.5546,-2.9833,0.9983,-1.5253
-0.2194,5.0677,-0.7932,0.1491,1.8225,-1.2198,-0.4117,4.0348
-0.3095,-1.6132,0.0584,2.2176,-1.3498,2.4981,-1.8233,1.5088
-0.8732,-6.7947,1.9412,3.9466,-1.2883,4.3165,-3.117,-0.8384
-0.1328,-2.1056,1.1392,-0.2346,1.7274,-1.6252,0.592,-3.2467
-0.3099,1.4804,0.6464,-0.1371,2.258,-0.7515,-0.6036,1.0796
1.534,-0.8117,-0.9529,1.1376,-0.539,-1.6064,-0.7089,-1.9704
3.6092,1.7916,1.7407,0.2222,-0.2751,-2.6681,1.8607,0.3041
0.288,-2.8831,1.6821,3.2014,1.6877,0.4855,-2.9007,-0.4294
0.2583,-0.1018,-0.4797,3.3158,-0.7773,1.0267,-2.0589,2.1875
-0.973,0.4987,1.6991,0.2375,3.0072,-0.2165,-0.674,1.0637
0.014,-0.5646,0.0961,0.1322,1.623,-1.3745,-0.6081,-1.6222
-1.9651,-1.9588,-0.0968,1.5001,-0.339,2.8794,-1.8317,1.0851
-0.2136,-0.3786,1.133,2.3099,0.5757,0.979,-1.2135,1.9409
1.4938,5.2308,-0.5844,-2.5024,2.2017,-4.4662,2.1093,0.2681
1.5152,1.92,-1.006,-0.7176,-0.4554,-1.3205,0.0755,0.1792
0.3246,-1.0172,1.6177,-1.321,1.2312,-0.6209,0.7393,-1.6452
0.8977,3.2196,0.7946,-3.0011,1.4927,-1.7265,1.7171,0.714
0.8239,2.8028,0.9432,-2.0405,2.523,-4.1855,3.0314,-1.2583
0.1943,-1.1929,-0.4195,0.0823,0.4632,-0.409,-1.1138,-1.6732
-0.5764,-2.2614,2.3257,2.5795,2.6615,0.4135,-2.0969,0.0825
1.6834,3.2544,0.052,-1.0538,1.4202,-3.148,1.1678,0.2416
0.7297,4.4519,0.4673,-3.5485,1.7124,-1.3648,1.313,1.9186
-2.244,-2.7982,0.0674,-0.1257,-1.1614,3.5317,-0.7254,0.0263
-0.1776,1.679,0.8305,-2.0793,2.6243,-2.3463,1.4773,-0.9279
1.0016,-2.6495,0.5972,3.493,-0.4638,1.0681,-2.7853,0.0468
0.8784,-2.0762,0.3151,0.9214,-0.0042,-0.208,-1.1392,-1.7669
2.6546,-2.278,3.9621,0.1877,0.1593,-3.0868,4.2617,-3.5094
0.0254,-3.0296,2.3832,2.8533,0.9053,1.4644,-1.8844,0.3028
-0.921,0.3618,1.2475,-0.2649,1.9517,-0.0273,0.0429,0.6715
-0.9578,-4.168,-2.7741,3.109,-2.7888,2.055,-2.8077,-2.055
-0.5634,-2.8543,-1.3559,-2.1126,-2.9426,3.6405,-1.2848,-1.4051
-1.2869,0.1607,1.534,1.9232,1.2161,1.357,-0.6357,2.773
-2.9249,3.5691,1.177,-2.3652,2.6017,0.75,1.8143,3.6072
-1.9739,-3.3069,3.0027,1.573,2.6097,1.5028,-0.9795,-0.339
1.2645,-0.2566,1.3875,-0.6392,0.17,-0.0915,0.2183,-0.1758
2.3992,1.6866,0.9382,0.0049,1.0443,-3.7717,1.8629,-1.0947
0.0693,0.0677,-0.0279,-0.0787,1.9102,-1.7182,-0.5597,-1.3985
3.9553,-1.0912,4.0054,0.461,-1.1734,-1.7454,3.3171,-1.024
0.7425,1.6758,-0.718,-0.4073,1.9575,-3.8016,0.7795,-1.8826
-0.4706,0.5214,-1.5624,0.2272,2.5158,-3.2723,-0.6728,-2.6041
-1.3338,-0.4045,-2.7604,1.6796,-3.4147,1.2959,0.6491,0.4997
-2.9907,2.5106,-0.1843,-1.6332,-0.4989,2.798,1.5447,4.0875
-1.1175,-3.9944,-0.3043,0.3234,-1.3824,3.6117,-2.5695,-1.0532
-1.7095,-2.4055,1.4341,1.1289,0.9606,1.973,-1.0422,0.2191
0.5813,0.7438,0.6196,-0.2558,2.1441,-3.0381,1.0384,-1.6729
-0.2818,2.3976,2.0588,-4.1345,3.075,-2.4782,3.3442,-0.866
1.4462,4.6474,-2.3297,-2.1883,-1.7615,-0.8244,0.9368,2.2369
-1.0273,-0.8133,0.792,0.7214,0.4181,1.9516,-1.2328,1.4244
1.3177,3.3069,0.5645,1.6486,2.7413,-2.475,-1.1996,2.3587
0.6842,2.4315,1.0448,-3.4061,0.5947,0.2644,1.0402,1.4529
1.2276,2.4266,1.9633,-2.5132,2.0723,-2.4474,2.3844,-0.0711
0.1218,0.0801,0.9201,-1.4595,1.6227,-1.2852,0.7503,-1.3698
-0.1959,1.5968,0.689,0.2612,1.3875,0.7576,-1.3787,2.6656
-2.1174,0.5481,2.5561,-0.7794,4.0325,-0.2366,0.5233,0.9102
0.3857,1.1744,1.2843,-2.4915,0.6099,0.8189,0.37,1.144
1.6793,0.3661,-0.9755,-0.4141,-0.4148,-1.3351,-0.5747,-1.2807
-1.4199,-1.878,-0.2205,-0.8951,2.6136,-2.2479,0.2928,-4.3063
-1.8899,-0.6881,-0.6999,-2.1393,2.2411,-0.4401,-0.6353,-2.3248
0.9112,1.2664,0.7416,1.4452,2.8644,-1.9505,-1.7618,0.6552
-1.1437,-3.3685,1.8141,1.1426,0.5298,2.5471,-1.5617,-0.162
-0.7319,2.1604,-1.3701,-0.1934,0.0709,0.3222,-0.6077,1.9442
0.3693,-1.5347,1.2545,-0.4279,1.1466,-0.954,0.3692,-2.1533
0.9176,-3.3498,1.7246,0.461,-0.3043,0.2414,0.0845,-2.4517
-1.6025,1.3951,0.624,-1.9516,1.9288,0.4823,0.3154,1.1404
-1.901,-1.542,0.4451,0.4983,-1.3156,3.5511,-0.3903,1.7684
-0.1858,0.1891,0.5812,0.8729,1.8246,-0.0087,-1.7338,0.8309
-3.1028,-0.2974,1.0444,-0.6841,0.1487,3.4284,0.4793,2.6016
-4.1767,-6.766,1.4193,2.2559,-3.9979,8.223,-0.6184,1.4463
1.3282,-5.4995,0.9393,5.1067,-1.5592,2.1837,-3.8261,-1.0769
-1.1766,-0.093,-0.3823,0.9848,-0.5694,1.6784,-0.6959,1.6535
0.4171,-1.8655,0.1679,0.8055,0.6587,-1.211,-0.4328,-2.4912
0.6636,-3.6624,2.4674,0.0319,-0.299,0.7873,0.6036,-2.2703
-4.3877,-5.4563,1.5215,-0.8586,-2.2232,6.9623,0.187,0.2918
-0.9311,-0.7236,-0.0191,-1.6007,1.2151,0.3708,-0.686,-1.2001
0.0517,-5.4719,2.0068,3.5358,-0.6921,3.0789,-2.926,-0.6808
-0.3871,3.2353,-0.7331,-1.4341,2.2463,-1.6635,-0.1456,1.0296
-0.3567,-1.3709,-0.1396,-0.1324,-1.767,2.2089,-0.3142,0.308
0.8607,-1.8435,2.7372,-0.348,1.2957,-1.5291,1.8476,-2.4114
0.2658,1.8834,-0.6178,-0.2145,-0.6142,-0.4132,0.8257,1.2765
0.6406,0.808,1.4404,-0.1231,0.4811,-1.6683,2.4304,-0.1324
1.4963,2.5605,1.2317,-1.991,2.1084,-4.3944,3.3348,-1.5672
-0.6216,-2.4261,0.8576,1.8133,1.2105,0.9002,-2.1508,-0.5661
3.4083,-2.2945,1.7446,0.9548,-2.4862,0.0439,0.6007,-1.3086
-0.5712,0.2693,0.4373,1.7703,-0.3255,1.4327,-0.6301,2.4829
-1.6797,-4.7718,1.951,3.1094,-1.2153,4.3347,-1.6076,0.8659
1.424,1.4317,0.5965,-2.0327,0.347,-2.0404,2.0299,-1.0113
0.923,2.6766,1.9404,-2.7562,1.9995,-1.6259,1.9761,0.7521
1.0036,1.4885,-0.2309,-0.712,0.9071,-1.7512,0.1034,-0.3456
0.5901,1.3434,-0.4242,-0.0828,-0.9829,0.2687,0.2185,1.4175
-1.2229,-0.34,-1.9434,-0.0093,-1.3982,0.8718,-0.1229,-0.302
-3.3291,-4.8918,0.5753,0.6489,-2.6694,6.3647,-1.0658,0.7737
-0.68,-5.5934,0.2074,1.0198,-0.4577,1.2029,-1.5204,-4.2096
3.7854,7.1603,1.6781,-2.1193,1.4757,-4.5715,3.5777,3.1193
0.4111,4.0104,-1.2249,-2.2948,-0.6663,-1.2806,2.2417,1.5322
0.348,-1.2589,1.09,-0.1761,1.3798,-1.2287,0.2104,-2.0308
3.6128,2.7524,2.4842,-1.9009,-0.3938,-2.281,3.2998,0.8482
0.0437,1.1845,0.4844,-2.3424,1.8264,-1.5956,0.9954,-1.062
-1.2654,-4.3604,1.7491,3.6406,-0.218,2.9905,-2.0881,0.361
1.0697,2.4835,-1.1339,-1.2591,0.0779,-1.6275,0.3807,0.2045
1.3793,1.3603,1.7425,-2.4504,0.0196,0.6946,0.7564,1.4002
0.5506,-3.9287,-0.085,1.5107,-0.8399,0.8868,-2.0457,-2.6219
0.2293,0.6951,1.2498,1.5457,2.7518,-1.329,-1.2147,0.8072
-0.0028,-7.1108,2.7729,5.3287,0.3774,2.498,-3.7084,-1.7225
-2.614,-2.8682,2.9988,1.9266,2.1055,2.3276,-0.6049,0.9707
-1.773,0.3796,1.9096,-0.9546,4.541,-0.9515,-0.3774,-0.1629
1.9275,-1.2593,1.758,0.3655,-0.4414,-0.2628,0.3421,-0.7521
1.7236,-0.9,1.0113,0.6139,0.1882,-1.8099,0.6984,-1.8086
-1.0922,0.8246,-0.2612,-0.6905,0.3425,1.0693,-0.3715,1.333
0.9391,1.0383,0.754,-1.67,0.5667,-1.4157,1.5096,-0.6608
0.284,2.2033,-1.3339,-1.1487,1.5475,-2.0987,-0.4648,-0.4778
-1.1429,-3.2592,1.46,1.4879,-0.8541,3.4319,-1.2657,0.7239
-1.2943,6.6737,-0.2831,-0.9355,3.7488,-2.4945,1.0022,4.2948
2.7616,0.3132,1.4129,-0.0257,-1.2438,-0.3454,0.7124,0.487
-3.5529,0.1892,-0.092,1.5233,-0.3798,2.8924,0.4074,3.3257
0.6671,4.091,0.3076,-1.992,3.1494,-4.2437,2.0545,-0.1609
-1.8204,-4.0723,2.7178,2.4432,0.5691,3.3263,-1.3756,0.7019
-1.9035,-0.3489,-0.9618,-2.5357,2.2526,-0.7473,-0.3645,-2.5133
1.2602,1.6443,0.7832,-1.0342,1.2729,-2.5789,1.5647,-0.6873
-0.0692,0.5515,-0.5627,0.376,-1.6686,0.7373,0.7725,1.1586
-0.6138,-4.2565,-0.0989,1.7633,-1.5128,3.1274,-2.6798,-0.9675
-0.8453,-1.5855,0.6132,0.7604,-0.4133,2.262,-1.1071,0.8352
-0.7865,-2.6984,-0.6585,4.0681,-0.0882,1.2314,-3.1416,-0.0121
1.9368,7.2327,-0.1257,-3.157,2.1258,-3.9941,2.4004,2.5727
-1.1314,2.1261,0.0585,-0.0063,-0.8979,0.5315,2.3302,2.6477
-1.8333,-0.7248,1.4535,1.2012,2.4406,0.5503,-0.7852,0.8188
-2.5164,-3.4441,1.3803,1.4083,-1.0599,4.3099,-0.656,1.2023
-1.3337,-3.3259,0.8825,1.6154,-0.759,3.3766,-1.8166,0.4748
