"v1","v2","v3","v4","v5","v6","v7","v8"
3.2144,2.0724,0.3612,-3.415,2.1842,0.7067,-1.6871,-2.2161
0.4624,2.0618,-0.8933,0.6239,-0.425,0.3142,0.5307,-2.006
1.1788,0.8944,0.4854,-1.7903,0.2316,0.4381,-0.5163,-1.6926
2.7438,1.4634,1.1935,-4.5948,1.1314,0.8155,-2.309,-2.7236
1.9902,-1.1006,3.1419,-3.8228,0.8387,1.0241,-0.0057,-0.8334
-5.0313,-0.8739,-2.643,5.15,-5.2597,1.1421,-1.4603,1.6822
-0.9403,2.1498,-2.2858,3.2377,-1.0836,-0.1956,1.2376,-1.0962
-3.3443,0.3375,-4.5185,6.319,-3.9226,3.0533,-0.715,0.7488
1.254,-1.5739,2.6958,-3.4432,1.0164,-0.6674,1.409,-1.0051
1.3208,3.0791,0.1383,-0.9661,0.7109,-1.7753,1.3789,-3.0992
-3.3951,0.6616,-2.5728,5.0564,-1.2293,-2.9787,1.1871,2.0963
0.7133,-0.0031,1.5502,-1.2554,-0.4299,1.3712,-0.8995,-0.1535
2.7483,-1.4882,1.6126,-1.5346,4.4417,-0.1962,0.724,2.7595
0.0029,-0.6156,1.1714,0.3488,1.1094,-1.3048,0.9651,1.8275
0.8784,-1.1404,2.1572,-2.2975,0.8985,-0.7485,1.2379,-0.3835
0.0067,-1.8832,1.4563,-0.8418,1.1807,-1.5922,1.9569,0.9719
1.1373,2.0755,-1.4776,0.5667,-0.647,2.4651,-0.1536,-2.5585
-0.3017,1.5374,-1.6891,1.1444,-0.2588,-0.1031,-1.1115,-0.2771
-0.9678,-2.7161,0.3735,-0.9577,0.0027,-1.4546,2.1241,-0.2436
-1.1449,0.1109,-1.4397,1.4894,-1.6831,1.273,-0.9616,-0.1129
-1.0483,-0.9426,-0.5067,1.5437,1.5651,-3.229,1.8721,2.1679
-0.1228,-0.1901,1.3195,-2.7005,-1.4747,0.5464,-2.2638,-1.1994
0.3103,1.728,-1.8457,1.236,-1.0252,1.9756,-0.2748,-1.9321
-0.6018,0.7544,-2.584,2.3222,-1.8338,3.2329,-1.6461,-0.4364
1.5713,0.7404,-0.0735,2.375,4.1678,-1.1286,0.3012,4.5997
-2.0133,-2.1516,0.8712,-0.0863,-0.8433,-2.861,2.7645,-0.0624
0.549,1.7185,-1.654,1.6561,0.2012,0.7999,0.5952,-0.9743
0.3993,0.131,0.8922,0.416,1.4233,-1.3215,0.8595,1.5032
3.2064,-2.2499,5.0754,-5.5437,1.4505,2.4927,-0.3821,-0.2195
-2.0411,0.1446,-0.7751,0.6408,-2.1055,-0.6044,-1.9311,0.2575
2.6727,-0.7048,3.6361,-4.4008,1.4782,0.8185,0.1374,-1.0173
-0.0722,0.0444,0.9016,-1.3534,-0.3208,-1.0838,0.508,-1.1815
-0.1938,0.3741,-0.9874,0.1306,-0.8345,1.1554,-1.3719,-0.5423
3.2797,2.5325,1.9061,-1.5641,1.7231,2.4362,-2.4614,0.4029
0.5834,-0.4182,1.5008,-0.4327,1.4675,-1.4216,1.4221,1.0212
0.8961,-1.6882,1.2102,-0.0412,3.0747,-1.4479,1.275,3.1773
-0.6767,0.25,-1.8969,3.0092,1.6469,-1.7372,0.6185,2.6437
-0.8241,0.6376,-2.1705,2.5447,-1.9405,2.7162,-0.7176,-0.4824
1.9546,2.123,0.2194,-1.9213,0.8022,0.1277,0.086,-2.8211
-1.6319,0.3736,-1.3311,2.2696,-2.1367,1.001,-0.6909,0.1838
1.2805,2.868,-1.9265,1.2012,0.9956,0.2401,0.3103,-1.5569
0.8279,1.5295,0.0335,-2.103,0.5688,-0.6106,-2.9754,-0.518
2.8031,3.2844,-0.0887,-1.5443,1.5979,-0.1161,1.2944,-3.7161
0.2559,1.6007,0.0306,-0.4664,-1.1668,0.2457,0.6731,-2.7776
1.0486,-1.8903,2.339,-1.1562,1.4058,0.8378,-0.0507,2.3542
2.4234,-1.6192,3.1558,0.7234,4.0437,1.6008,-0.7488,6.7214
-2.0112,0.6167,-1.4458,1.2278,-2.9009,0.8227,-2.2734,-0.4349
-0.3235,-0.587,0.0874,1.3231,2.0368,-2.7239,1.7126,2.4219
-0.8222,-1.9466,0.5202,-0.8764,0.3593,-2.2052,2.0617,-0.1299
-1.926,0.419,-2.985,3.7362,-2.1932,1.8586,-1.0748,0.6308
-1.4363,-0.321,-0.3304,1.8342,0.0385,-2.197,1.3899,1.3702
-0.401,0.7139,-1.4457,0.7037,-0.8644,1.1026,-1.8469,-0.135
-1.0242,-2.808,1.4836,0.1924,0.7871,-2.02,2.3084,2.2572
-0.3119,1.4689,-0.3952,-0.2358,-1.3655,0.2118,-1.0808,-1.5805
-1.2215,0.8402,-0.1851,0.622,-1.8364,-0.4404,-0.1868,-0.9445
0.1859,-0.188,0.8438,0.9871,0.6777,0.2959,-0.2239,2.2625
-1.5841,-2.6704,0.0946,1.5326,1.3671,-3.1809,2.8072,2.8663
-1.9975,-1.9754,-0.8609,2.0114,0.9011,-3.4594,2.5318,2.2321
-1.5497,0.6048,-3.1276,3.8601,-2.287,2.9065,-1.3493,0.4684
-0.8498,-4.3124,1.754,-1.7964,1.005,-2.4069,3.0739,0.9848
1.5319,2.5759,-1.5883,0.4702,0.762,0.7254,0.5035,-2.2924
-2.7434,-0.1505,-2.4719,4.144,-3.372,1.9469,-0.146,0.3398
-2.2162,0.3361,-1.4217,1.9762,-2.5433,0.1475,-0.9373,-0.0618
-1.3949,-2.1137,0.0253,1.4314,1.9731,-4.3206,3.387,2.5471
-0.3778,0.2855,-1.1183,0.2487,-1.6922,2.6113,-2.7934,-0.254
-1.3447,-3.7725,2.3603,-2.2617,-0.1672,-3.12,3.8611,-0.6021
-0.0028,1.0375,-0.9085,1.302,1.3335,-1.8431,0.6375,0.83
-1.7566,-2.477,0.6251,0.3066,0.3599,-3.5713,3.4519,0.7941
-2.1841,0.0946,-1.6197,2.0974,-2.9728,1.3281,-1.4634,-0.0443
0.4987,-0.9525,1.0438,-1.5135,1.0734,-1.3613,1.5369,-0.4245
0.7638,3.4411,-2.3806,2.5361,1.1725,0.1052,-1.6988,0.7678
-1.2121,1.0651,-0.5175,0.5847,-1.3489,-1.0651,-0.6781,-0.5622
0.9325,1.811,-0.0973,-1.0829,-0.2544,0.234,-0.1176,-2.4946
-2.2574,0.1058,-1.721,2.6171,-3.6482,2.0085,-0.2018,-1.0607
-3.2937,-1.336,-1.0034,1.5521,-4.4613,1.9982,-2.7366,0.5818
-1.221,0.6002,-1.9257,1.4502,-1.9474,1.5324,-2.1302,-0.1698
-0.4741,0.9322,-0.8114,0.6723,-1.8193,1.2694,-0.0544,-1.8178
-1.6863,0.6635,-2.8651,3.5813,-2.6341,2.3891,-0.2989,-0.5604
0.4614,1.0462,1.3779,-2.7687,-1.2221,-0.6264,0.6422,-3.7472
3.4616,-0.5775,1.0671,-1.3956,5.0466,0.1919,0.2956,2.5577
0.2323,-0.306,-0.1004,1.0679,2.2709,-1.9028,1.0072,2.3366
-0.9016,0.6185,-0.6941,0.1189,-1.6083,0.4355,-1.666,-0.6358
2.1549,2.1733,-0.0764,-2.1295,1.1675,0.5025,-1.439,-2.0098
-0.0361,-0.373,-0.4183,-0.2949,-1.2939,2.2878,-1.1494,-0.8025
-0.1607,1.5747,-0.492,0.4649,0.1639,-1.6335,0.3659,-0.6917
-1.0705,0.2992,-2.5164,3.144,-1.7754,2.6355,-0.5271,0.1101
-1.3962,-0.6301,0.2455,-1.5886,-2.4143,0.6469,-3.2598,-0.3679
0.0298,-0.0311,0.1005,-1.1025,0.0994,-1.1669,0.8605,-1.3925
0.2911,-0.1972,-1.1937,-0.1823,-1.4872,3.8813,-2.543,-0.7619
-0.0884,1.3628,-1.3709,0.929,-0.7182,0.7237,-0.4906,-1.0852
-3.8328,-0.5955,-2.4407,3.5978,-4.1554,1.3835,-2.5566,1.4563
-2.166,-1.183,-0.4236,2.5628,0.1018,-2.9661,2.1614,2.2635
0.4034,1.6154,-1.9765,1.0237,-1.5003,2.9644,-0.7095,-2.3574
-2.4384,-0.6009,-1.705,2.2287,-2.6031,1.0597,-1.8005,1.018
0.2685,-2.9953,2.0588,-1.6015,1.1546,-0.4071,1.2301,1.5735
0.3774,-1.5144,1.9672,-2.1659,0.4325,-0.9149,1.52,-0.5983
2.5496,2.2788,-0.0817,-1.8684,1.9541,-0.1619,0.1774,-2.3541
0.8193,1.0548,0.3507,-1.2413,-0.6431,0.9011,0.0227,-2.3509
0.0067,1.2947,-0.6244,-0.448,-0.7386,0.4461,-1.9825,-0.8438
0.1505,0.1905,0.7222,-2.694,-1.2921,0.9966,-3.0442,-1.2554
-1.6945,-2.9948,0.5809,1.4856,0.6752,-2.2941,2.7019,2.8173
0.5623,0.1614,0.8354,0.7178,1.3602,-0.3439,-0.0079,2.1525
3.4684,1.913,1.9441,-2.7108,2.1032,1.6031,-1.2671,-0.8345
0.1275,0.5307,-0.2323,1.8018,1.6975,-1.4035,0.7094,2.2297
-1.8279,-2.1421,0.8985,1.6505,0.1919,-2.418,2.2138,2.7342
0.2326,-1.2263,2.7498,-0.9644,0.1777,-0.0413,0.4913,1.4209
1.129,-0.3924,0.2377,-0.397,2.6794,-1.5182,1.1895,1.1308
2.2305,-2.2523,5.2744,-4.8126,0.9091,1.3554,-0.0049,0.3042
1.8123,1.6919,-0.3372,1.1434,2.8129,0.0925,-0.9474,2.3189
0.804,0.9351,0.0413,-2.095,-0.5514,1.0689,-2.133,-1.7861
0.2523,-1.2734,-0.1905,2.0359,3.842,-2.8659,2.0658,4.3306
1.3715,2.5573,0.237,-1.0407,1.3496,-2.0552,1.077,-2.0934
-1.2448,-3.3325,2.9099,-1.1056,-1.2265,-0.1218,1.2383,1.3303
-2.4146,-0.5781,-0.9101,0.9228,-3.193,1.0863,-2.5277,0.3298
0.0496,0.6152,-0.0957,-0.7297,0.106,-0.4738,-1.6056,0.1069
-1.7511,0.4097,-2.6632,3.009,-2.6219,2.3285,-1.226,-0.163
-2.1398,-2.5383,-0.9979,1.8123,0.9605,-3.5969,2.7711,2.1841
1.0336,-0.5479,2.4229,-1.5237,0.8925,0.0214,0.1461,0.8612
2.2604,1.3698,0.4902,-3.0214,1.55,0.1687,-1.4758,-1.7033
-1.7321,0.9085,-1.2319,1.6201,-2.161,-0.0498,-0.9173,-0.4087
-1.5865,-2.3555,-0.0166,0.4533,-0.082,-1.8843,1.8775,0.953
0.0596,0.7177,-0.2969,-0.8659,-0.8038,0.6278,-1.5518,-1.0786
-0.7638,1.0649,-1.3855,1.2119,-1.9765,1.473,-0.8007,-1.3261
1.1324,2.39,-0.9662,-0.1675,0.5767,-0.0104,-0.424,-1.7048
0.7745,1.4696,-0.6154,0.1242,-0.4375,1.1521,0.4892,-2.1087
0.7068,1.1994,-0.5495,-0.5145,-0.3832,1.0709,-0.5833,-1.7265
0.5895,-2.2033,2.3281,-0.8485,1.5019,-0.236,0.9888,2.3957
-0.5014,-2.4442,1.4256,0.2054,0.9186,-1.0109,1.5395,2.4316
1.9804,2.2662,-0.4389,-0.6662,0.9138,0.7924,0.4745,-2.3966
1.3411,-1.8661,1.9117,-2.125,2.3903,-0.9655,1.2732,1.0559
1.4099,-1.6106,1.6558,-0.4874,3.2569,-0.8551,0.9105,3.2216
-2.2905,-2.0946,0.3002,0.2511,-1.1081,-2.7125,2.4271,-0.0866
0.1151,-0.0466,1.23,-0.9974,-0.4609,-0.0417,0.1039,-0.5331
-0.5835,0.9474,-1.345,1.4641,-1.3413,1.3103,-0.86,-0.4815
1.7917,1.5975,0.2767,-2.5072,0.7872,0.3992,-1.5911,-1.9001
-2.7834,-1.8739,-0.6861,2.4548,-0.8692,-2.5154,2.2162,1.6729
-0.3517,0.0411,1.0101,-2.4444,-1.2292,-0.2375,-2.3518,-0.9109
0.6237,0.6905,-0.8894,-0.6321,0.1908,0.9648,-1.8571,-0.4418
-0.8188,0.6388,-0.8874,0.4939,-0.3687,-1.8055,1.1281,-1.1828
0.5017,0.6708,1.0643,-3.1061,-0.5299,-0.1689,-2.6025,-1.3662
0.7652,1.8543,-1.0413,0.1101,0.4663,-0.0974,-0.2494,-1.2978
0.4215,-2.4571,2.8971,-1.1802,1.5163,-1.0067,1.6473,2.2882
-2.5759,0.1404,-1.8798,2.5246,-3.5419,1.2927,-0.8229,-0.6212
1.7512,1.1474,-0.6585,-1.0864,0.4848,2.2753,-1.5474,-1.3669
-2.0505,0.488,-2.7278,3.878,-2.3585,1.8028,-1.0884,0.8282
0.5081,-1.9096,2.2935,-0.5251,1.6435,-0.5702,0.8366,2.7908
-1.7226,-1.1288,-1.3964,3.8832,1.85,-3.0823,1.6519,4.4447
-1.0286,-1.925,2.0138,-0.2256,-0.4584,-1.1181,1.3571,1.335
-1.6221,-0.7929,-1.5035,3.4325,1.7552,-3.5245,2.2363,3.2872
-0.4694,-1.4432,1.5661,-0.7135,-0.0471,-0.8705,0.7835,0.8319
0.2249,-0.2305,1.6574,-1.0396,0.126,-0.9453,1.1976,-0.4085
-0.0468,0.8781,-1.4546,1.0796,-1.6497,2.663,-0.5857,-1.5883
-3.2745,0.1596,-2.3352,3.2435,-3.8771,1.1535,-1.9681,0.4625
-2.0492,-1.5218,0.4387,1.2036,-0.095,-3.5735,2.979,1.0504
-1.5122,0.7119,-2.8042,3.6102,-2.2006,2.3245,-0.7431,0.0904
2.602,-0.2212,2.9955,-4.2251,1.0849,1.2256,-0.4027,-1.5205
-0.2682,-1.297,1.7315,-2.4938,-1.1065,-0.5176,1.1269,-2.0076
0.376,-1.0517,1.4402,0.0656,1.4985,-0.8107,0.8092,2.2521
-0.7795,-3.6248,0.4903,0.3698,2.7097,-3.5397,3.5182,2.9328
-1.4546,-3.127,1.617,0.8031,0.4357,-1.6587,1.8155,3.259
-1.8939,-0.6013,-0.1335,1.1937,-0.5663,-2.7445,1.581,0.6066
0.7421,1.6593,-1.3866,1.1139,0.1553,0.9,0.6417,-1.4058
0.2058,0.4487,0.2843,-1.6007,-1.1199,1.154,-2.0022,-1.2579
1.6616,-0.9533,1.258,-1.443,3.1876,-1.5156,1.3496,1.295
4.2249,-1.2845,3.9671,-4.5502,3.2789,2.5918,-0.8635,0.9235
0.084,1.704,-1.9286,1.3561,-0.1667,0.6902,-1.063,-0.467
-2.7931,0.3941,-2.6064,4.437,-3.9549,2.2707,0.2273,-0.5019
-0.1075,1.3269,-1.6788,1.1496,-0.997,1.616,-1.3395,-0.7814
-1.2178,2.1796,-2.968,3.7014,-1.6758,0.8844,-0.0586,-0.7453
-1.1714,-3.271,0.5315,1.2068,1.6625,-2.2577,2.2893,3.5838
-0.4773,0.3172,-1.4407,1.4351,-1.809,2.7763,-1.006,-0.6607
-1.8132,0.4886,-1.2846,1.3067,-1.9221,-0.0301,-1.9976,0.4314
-2.6375,-1.0989,-1.7839,4.0117,0.3922,-3.1079,1.8327,3.2517
-3.9806,-0.5155,-1.3023,2.8081,-4.7101,0.488,-1.2479,0.2354
-2.1572,1.266,-2.5102,3.1131,-2.1281,0.2325,-1.7367,0.6136
0.5879,0.3265,0.9292,2.2379,2.0849,-0.2212,-0.3368,4.3758
-1.2992,-2.2753,0.5708,1.0082,0.8883,-2.5605,2.5091,2.1745
-2.8807,0.401,-1.8798,3.0095,-2.7682,-0.3365,-0.8221,0.5418
1.979,-0.8435,3.6309,-4.2609,-0.3211,2.1857,-0.6039,-1.658
-2.1218,0.472,-1.7925,2.72,-3.6356,2.2602,-0.6987,-0.9196
1.5839,2.1252,-0.346,0.8867,2.2012,-0.1241,-0.9944,1.4578
2.391,1.965,0.8924,-2.977,1.7435,-0.916,0.1021,-2.5714
-2.3206,-0.1247,-0.5765,2.0142,-2.8844,0.211,0.2418,-0.2345
-3.8766,0.7015,-2.1056,4.2322,-4.2113,-0.433,0.4419,-0.3331
0.1999,-0.8716,2.2426,-0.7556,0.2035,-0.2029,0.4716,1.1284
0.1253,-4.0089,3.0146,-2.5493,1.0894,-1.1242,2.5511,1.0299
0.7745,0.8021,-1.5334,2.9358,2.9413,-0.3032,-0.6719,3.9183
-0.3357,-3.047,2.262,-1.1383,0.8164,-1.2069,1.8351,1.7428
-0.5979,0.1393,-1.49,0.6185,-1.3569,1.9601,-2.3979,0.0312
-0.0956,0.0206,-0.7496,1.9261,2.1772,-2.173,1.2983,2.3671
1.0128,1.026,0.3158,-0.0699,0.7637,0.7074,-1.1236,0.6341
-2.6652,0.7614,-2.9233,4.1874,-2.5625,0.6539,-0.9566,0.8553
-0.3861,-0.3704,-0.3765,-0.5982,-0.0263,-1.2849,1.0622,-1.1721
1.8908,-0.5626,2.5012,-2.7451,0.6663,1.7336,-0.7328,-0.2122
0.4349,-2.3111,1.254,0.7403,3.0131,-1.2947,1.1553,4.4464
-0.6721,-3.5914,2.5606,-1.3694,0.5563,-1.7936,2.9692,1.1863
-0.2463,-3.2359,1.0553,0.5026,2.1946,-1.1973,1.4601,3.9007
-0.5893,-1.5716,0.1721,1.9408,2.3884,-2.5641,1.7429,3.9297
0.7782,-2.2072,2.2937,-3.6381,0.5826,-0.7339,1.5155,-1.4126
0.027,1.0501,-0.0379,-0.591,-0.6572,-0.216,-0.3487,-1.4386
1.0997,1.7358,-1.9858,3.599,4.7302,-2.6172,0.3591,4.5534
-2.6829,-0.3409,-1.0098,1.8905,-3.2308,0.5116,-1.0848,0.1666
4.2796,0.1076,2.9831,-3.3204,4.1765,1.2932,-0.6474,1.3179
1.2623,0.3612,0.9509,-2.9509,-0.3311,1.358,-1.6832,-1.9412
0.651,-1.4624,2.5788,-1.652,0.5885,0.0522,0.5918,0.9008
-0.7775,0.1509,-1.0798,0.9387,-1.8505,1.7349,-0.65,-0.8985
1.1759,2.273,-0.3773,-1.0159,0.5529,-0.4435,-0.5659,-1.9394
0.86,0.8531,0.5617,-1.6644,-1.1799,1.6868,-0.3299,-2.7632
-0.333,-1.0348,0.4165,0.4233,1.393,-2.1434,1.5803,1.5632
-1.5401,-0.2173,-0.0623,0.6617,-1.4963,-1.045,0.6617,-0.4163
-0.4351,-0.299,-1.2946,0.5483,-1.8657,3.1309,-1.894,-0.555
1.749,2.6782,0.5902,-2.0236,0.7789,-1.0498,0.4413,-3.0644
-0.9702,0.9784,-3.1297,3.1814,-1.2768,2.0474,-1.3563,0.3315
-0.8571,-1.9983,0.6413,0.2926,0.4568,-1.2123,1.1199,1.7563
1.295,-0.9837,1.8918,-1.7084,1.8138,-0.5529,0.8063,0.8024
-1.1315,-0.1551,-1.0172,0.3022,-3.1528,3.1429,-2.4162,-1.1481
1.8313,2.7748,-1.2299,1.753,2.9891,-0.2732,-1.3544,2.1326
0.634,1.3318,-1.8855,1.4889,-0.2738,2.2451,-0.3688,-0.9524
-2.3182,-2.088,-0.7665,1.5322,0.6623,-4.671,4.0073,0.8901
0.8331,-1.4214,1.6709,-0.0228,3.3278,-2.5622,2.1754,3.0717
-2.7333,-3.183,0.4934,1.0304,-1.3989,-1.8568,2.3576,1.257
0.9519,-3.425,3.2454,-2.2288,2.0244,-0.4157,1.4486,2.3933
2.4653,-1.4395,3.8548,-4.5867,1.3595,0.7531,0.6894,-1.0523
-1.0561,0.6815,0.4476,-0.0223,-1.5229,-1.3292,0.8957,-1.4946
-2.0507,-1.7141,0.358,1.2633,-0.9007,-1.6997,1.462,1.3949
-1.1002,-3.3991,1.6747,-0.0346,0.715,-1.8502,2.4646,2.3369
1.1894,1.1453,0.2638,-1.5348,-0.1353,1.0099,-0.607,-2.0205
2.0727,2.3018,-0.6376,-1.7292,1.6566,0.0228,-1.7093,-1.4523
0.885,1.6418,-0.2244,-0.4557,0.1779,0.0943,0.0352,-1.6246
1.0758,-1.1925,2.9454,-2.1752,0.9213,-0.2244,0.9281,0.4494
1.8038,2.0656,-0.796,-0.9467,1.1043,0.7345,-1.1044,-1.5223
0.0999,-1.1628,1.0874,-0.107,0.7488,-0.2048,0.3228,1.6596
-0.3551,1.4328,-1.2238,1.1624,0.4691,-1.835,0.6155,-0.3166
-1.4938,-0.6395,-1.0525,0.2791,-2.5225,2.1807,-3.3267,0.3753
0.437,-0.1201,0.5599,0.8571,1.1705,-0.074,0.2407,1.9359
1.5244,1.5555,-0.9834,-0.589,0.062,2.2099,-1.0076,-1.9766
0.8465,-2.0642,3.9953,-3.1241,-0.4173,1.181,0.2961,0.0626
-2.6701,-1.6075,-1.7418,3.1558,0.0507,-2.9997,2.0835,2.2905
1.8351,-0.0735,0.9682,-1.982,1.7039,0.3626,-0.0954,-0.304
-0.4367,0.6292,-1.0993,0.5773,-1.8554,1.9566,-0.9119,-1.4578
-2.0878,-1.5282,1.593,-2.3991,-3.6831,-0.9933,1.4844,-3.6373
0.9681,1.588,-2.1129,1.4339,0.6272,1.5739,-0.4074,-0.5974
-0.4191,-2.7642,2.4138,-1.4608,0.1824,-0.9401,1.5973,1.0451
-1.429,1.1599,-1.0928,1.041,-1.1921,-2.1129,1.2086,-1.5986
-0.9887,0.3293,-0.9965,0.9732,-2.2911,1.8335,-0.9762,-0.9802
0.726,1.3144,0.4509,-1.7021,0.0472,-0.5584,-0.715,-1.6603
1.3513,1.987,-1.016,0.089,0.6595,0.5635,0.5295,-1.971
0.2331,1.6205,-1.7003,1.9141,-1.2828,2.0847,1.4252,-2.4759
0.0418,0.1411,-1.2515,3.4405,3.2733,-2.0286,0.6008,4.7041
-3.4003,-3.2097,0.3486,2.4005,-0.9473,-3.1051,2.7335,2.8807
-2.1318,0.0434,-1.8885,2.7764,-3.3391,2.0768,-0.2211,-0.7732
-0.3103,-1.1613,0.4408,0.0917,0.3893,-0.6516,1.0315,0.7744
2.3047,1.9398,-0.6605,-1.3059,1.3468,1.0426,-0.2004,-2.2958
-0.8256,0.8299,-1.9117,1.4853,-0.9269,0.6894,-1.641,0.1876
-1.3476,0.5152,-1.2321,1.1837,-2.4278,1.3232,-1.2156,-0.8466
-1.1232,0.4922,-2.5073,2.0421,-1.8226,2.2394,-2.219,0.1211
1.0988,1.2881,-0.8962,-0.6058,0.2904,1.3607,-1.6646,-0.964
1.8718,1.4101,0.5097,-2.4583,0.8805,0.1618,-0.3718,-2.35
2.5013,2.3288,-0.9649,-1.1331,1.5856,1.1829,-0.6593,-2.1176
-1.7086,0.4516,-1.0109,1.1343,-2.5602,0.7395,-1.4425,-0.5036
-2.9963,-0.1937,-2.0691,3.0801,-3.9303,1.8834,-1.6579,0.2908
1.4606,-1.7407,2.8545,-4.2531,0.5867,-0.1135,1.5116,-2.0985
1.619,-0.3563,1.0041,-0.0035,3.0079,-0.2971,-0.002,2.8679
-1.5976,-0.1102,-1.7621,2.0389,-2.4701,2.1438,-1.4784,0.0882
-1.7871,-0.3799,-1.9437,1.5912,-2.7556,2.6882,-3.2575,0.6737
-2.0717,-1.4696,-0.4433,2.6337,0.6066,-3.1761,2.2459,2.8087
0.2476,-0.3203,0.687,0.5767,0.6951,0.2499,-0.2018,1.8144
-1.3092,-1.975,0.1417,1.1728,1.3123,-3.131,2.257,2.4284
-1.2947,1.0116,-1.3679,1.2994,-1.5853,0.0387,-1.3824,-0.2217
-3.5093,-4.0872,0.8886,0.9288,-1.5066,-3.2365,3.3755,1.4788
0.5804,1.4769,-0.7772,-0.1062,-0.1481,0.3598,-0.036,-1.7372
-1.5507,0.3868,-2.136,2.1087,-2.714,2.2553,-1.4035,-0.6461
-1.5485,0.5661,-2.6086,2.7954,-2.121,1.9875,-1.712,0.2892
-0.2547,1.2584,-0.9966,0.6762,-1.1158,0.6652,-0.3211,-1.3889
-1.249,-1.0384,-0.1884,1.1866,0.3468,-2.3013,2.0071,1.0163
1.5061,2.0824,-0.6462,-0.2678,0.9531,0.1015,0.5576,-1.8948
-0.0364,2.2991,-1.3241,0.9395,-0.3014,-0.6376,-0.1692,-1.3379
0.1704,1.8824,-1.0927,0.2119,-0.977,0.7347,-0.6798,-2.0102
0.5196,1.3173,-1.1313,-0.1547,-0.4568,1.3856,-1.6223,-1.1762
-0.0977,1.003,-0.9922,0.9651,-1.7162,2.236,-0.2274,-1.6881
-0.7524,0.9675,-0.4954,-0.5309,-1.5656,0.0023,-1.891,-1.127
1.6988,1.4549,-0.8637,1.3318,3.2806,-0.6105,-0.31,2.2842
1.3868,-0.2802,1.5264,-3.1873,0.4726,0.1029,0.2565,-2.0316
2.1172,0.8348,0.8729,-0.9088,2.3204,0.2514,-0.2771,0.7142
-0.1829,0.6569,-0.9106,0.2677,-1.2088,1.2812,-0.6642,-1.306
1.711,0.8868,1.107,-1.534,1.4318,0.0399,-0.3765,-0.2585
-1.1074,-0.3705,-0.2689,2.0287,0.9289,-2.5578,1.5658,2.1547
1.6801,-0.1693,1.6739,-0.614,1.7742,1.0287,-0.5857,1.9402
-1.183,1.4597,-2.4126,2.7376,-1.1013,0.499,-1.4491,0.5426
-1.1583,-1.4431,-0.1937,0.9253,0.6825,-2.408,2.0327,1.2142
-1.2368,-1.6107,-0.4482,1.1137,1.3189,-3.3479,2.6116,1.5183
-0.4363,0.3283,-2.3808,2.9353,2.2606,-2.1103,0.7549,2.5485
-3.0368,0.0611,-2.1641,3.0444,-3.5375,1.0896,-1.8261,0.5574
0.2884,-0.1208,0.3727,-2.0205,-1.0536,1.5889,-2.4775,-0.9717
0.3725,-0.2738,0.7756,0.4187,1.0549,-0.4198,0.6038,1.4562
-0.5141,-0.4368,0.0552,0.2053,0.6298,-2.2286,1.9073,0.0003
1.1829,1.4868,-1.7127,0.4087,0.0007,2.4302,-1.0378,-1.4456
2.4749,1.3325,-0.3075,-1.8999,1.8096,1.3332,-1.6063,-1.0293
1.6955,2.4985,-0.4872,-1.064,0.1307,0.8348,0.2131,-3.3079
-1.4155,-0.134,-0.1642,-0.3393,-2.3236,0.6296,-2.1573,-0.4005
-1.1035,-2.6597,1.3333,0.0398,1.32,-3.542,3.4116,1.7435
-1.1548,0.9673,-0.5938,0.5541,-1.1709,-0.9873,-0.9967,-0.2551
-0.2612,-2.0851,1.5335,-3.0934,-0.4161,-1.6171,2.3324,-2.4813
-1.1943,0.0033,-2.0243,1.2854,-2.1115,2.3932,-2.5995,0.0367
2.3316,2.0044,-0.0507,-1.6721,0.6663,1.4797,0.155,-3.0824
-0.1757,-2.5805,0.6876,0.524,2.9253,-2.903,2.5393,3.2734
0.4618,-1.9182,2.6735,-1.8698,0.5136,-0.2105,0.9859,0.751
-0.6787,0.7388,-0.9123,0.3392,-2.0517,1.5333,-1.3483,-1.3685
1.3279,-1.0793,1.5673,-1.277,1.8856,-0.0764,0.6687,1.1422
-1.4951,-0.2705,-1.6089,2.0338,0.1605,-2.0955,1.1901,0.8748
-0.6838,-1.9318,0.9038,1.8002,1.8655,-2.0621,1.9354,3.9418
-0.0242,-3.4975,3.367,-0.7615,1.4056,-0.937,2.08,3.3207
0.0903,-0.0067,0.9788,-2.6546,-1.239,0.5572,-2.0084,-1.5426
1.3685,-3.9283,5.1926,-5.8549,0.5175,-0.2079,2.2105,-1.303
-2.1019,-0.3827,-1.3764,2.2297,-0.3947,-2.5654,1.2877,0.9882
2.2507,-1.3659,2.3572,-2.0307,3.0437,0.0252,0.6185,1.8205
3.934,2.2034,1.483,-5.332,3.05,-0.5392,-1.6451,-2.7746
-1.26,-1.1196,-0.0756,1.9397,1.9944,-4.4285,3.1985,2.5427
-1.2267,0.1622,-3.3347,3.0789,-1.8124,3.3787,-2.8146,1.0624
2.6051,-1.247,3.474,-4.6694,1.6691,0.4939,0.6919,-1.2771
-0.0548,-1.9079,1.6259,-2.5028,0.0302,-1.3315,1.8764,-1.3584
3.4285,-1.3899,3.0149,-4.4427,3.6512,-0.191,1.2943,-0.3116
-0.6753,-2.6344,1.527,-0.0187,0.6159,-0.9272,1.3055,2.3515
